date,scientific_name,common_name,zone,site,plot,pit,spp,sex,rcap,toe_num,sv_length,total_length,weight,tail,pc
2/6/96,uta stansburiana,side-blotched lizard,t,west,a,5,utst,f,n,5,32,70,1,b,0
3/8/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/8/96,cnemidophorus uniparens,desert grassland,c,grav,d,7,cnun,f,n,8,37,115,1,w,0
3/8/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,6,53,120,4,b,0
3/8/96,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,m,n,7,53,118,6,b,0
3/8/96,unknown lizard,unknown,g,basn,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/8/96,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,f,r,21,38,71,2,b,1
3/8/96,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/8/96,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,m,n,5,48,105,3,b,1
3/8/96,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/8/96,uta stansburiana,side-blotched lizard,m,well,b,2,utst,f,n,3,36,64,NA,b,0
3/8/96,uta stansburiana,side-blotched lizard,m,well,b,11,utst,m,n,4,48,137,4,w,0
3/8/96,uta stansburiana,side-blotched lizard,t,east,b,12,utst,f,n,2,42,115,2,w,0
3/8/96,uta stansburiana,side-blotched lizard,t,west,a,12,utst,m,n,1,44,125,3,w,0
3/15/96,cophosuarus texanus,greater earless,c,cali,a,1,cote,f,n,29,37,77,1,b,1
3/15/96,uta stansburiana,side-blotched lizard,c,cali,a,8,utst,m,n,30,48,137,5,w,0
3/15/96,uta stansburiana,side-blotched lizard,c,cali,a,12,utst,f,n,31,42,118,3,w,0
3/15/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,24,46,111,3,b,1
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,r,6,53,120,4,b,1
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,25,52,414,6,w,0
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,9,utst,f,n,26,47,115,4,b,1
3/15/96,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,f,n,27,47,125,4,w,0
3/15/96,cnemidophorus inornatus,little striped,g,basn,b,8,cnin,j,n,23,37,117,1,w,0
3/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,r,22,44,99,3,b,1
3/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,f,n,15,43,113,3,b,1
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,5,cnin,j,n,17,41,138,1,w,0
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,7,cnin,j,n,16,41,142,2,w,0
3/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,19,44,97,3,b,1
3/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,20,43,99,3,b,1
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,12,cnin,j,n,18,37,123,1,w,0
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,j,n,22,42,156,2,w,0
3/15/96,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,j,n,21,46,150,2,w,0
3/15/96,cnemidophorus inornatus,little striped,g,summ,a,12,cnin,f,n,28,33,66,1,b,1
3/15/96,uta stansburiana,side-blotched lizard,m,nort,c,9,utst,m,n,10,48,129,4,w,0
3/15/96,uta stansburiana,side-blotched lizard,m,nort,c,12,utst,f,n,9,42,115,2,w,1
3/15/96,cnemidophorus inornatus,little striped,m,rabb,a,6,cnin,j,n,11,36,122,1,w,0
3/15/96,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,12,44,102,3,b,1
3/15/96,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,13,38,105,2,w,0
3/15/96,cnemidophorus inornatus,little striped,m,well,b,5,cnin,j,n,14,44,145,2,w,0
3/15/96,cnemidophorus inornatus,little striped,t,east,b,10,cnin,j,n,NA,43,134,2,w,0
3/15/96,cnemidophorus inornatus,little striped,t,east,b,11,cnin,j,n,NA,34,107,1,w,0
3/15/96,uta stansburiana,side-blotched lizard,t,east,b,14,utst,m,n,8,52,138,5,b,1
3/15/96,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/4/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/4/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/4/96,cnemidophorus tigrisatus,western whiptail,c,sand,b,5,cnti,j,n,1,68,226,9,w,0
6/4/96,cnemidophorus inornatus,little striped,g,basn,b,3,cnin,f,n,4,50,175,4,w,0
6/4/96,cnemidophorus inornatus,little striped,g,basn,b,7,cnin,f,n,5,50,168,3,w,0
6/4/96,cnemidophorus inornatus,little striped,g,ibpe,c,6,cnin,f,n,2,53,167,4,w,0
6/4/96,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,m,n,3,52,141,3,b,1
6/4/96,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/4/96,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/4/96,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/4/96,unknown lizard,unknown,m,well,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/4/96,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/4/96,cnemidophorus inornatus,little striped,t,west,a,7,cnin,f,n,1,52,145,4,b,1
6/7/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/7/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/7/96,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/7/96,cnemidophorus inornatus,little striped,g,basn,b,5,cnin,f,r,4,NA,NA,NA,NA,0
6/7/96,cnemidophorus neomexicanus,new mexico,g,ibpe,c,6,cnne,f,n,1,60,212,6,w,0
6/7/96,cnemidophorus uniparens,desert grassland,g,summ,a,10,cnun,f,n,1,55,179,4,w,0
6/7/96,uta stansburiana,side-blotched lizard,m,nort,c,12,utst,f,n,2,43,89,2,b,1
6/7/96,sceloporus undulatus,eastern fence,m,rabb,a,14,scun,m,n,1,46,133,3,w,0
6/7/96,uta stansburiana,side-blotched lizard,m,well,b,1,utst,f,n,1,41,103,2,b,1
6/7/96,unknown lizard,unknown,t,east,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/7/96,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,cnemidophorus inornatus,little striped,g,basn,b,1,cnin,m,n,8,51,183,3,w,0
6/11/96,cnemidophorus inornatus,little striped,g,basn,b,8,cnin,m,n,7,56,195,4,w,0
6/11/96,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,n,3,44,118,3,w,0
6/11/96,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,uta stansburiana,side-blotched lizard,m,well,b,1,utst,f,r,1,NA,NA,NA,w,0
6/11/96,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/11/96,cnemidophorus inornatus,little striped,t,west,a,11,cnin,m,n,6,55,88,4,b,1
6/14/96,eumeces obsoletus,great plains,c,cali,a,15,euob,NA,n,NA,91,193,17,w,0
6/14/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/14/96,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/14/96,unknown lizard,unknown,g,basn,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/14/96,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,f,n,NA,49,161,2,w,0
6/14/96,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/14/96,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/14/96,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/14/96,uta stansburiana,side-blotched lizard,m,well,b,1,utst,f,n,NA,44,117,3,w,0
6/14/96,uta stansburiana,side-blotched lizard,m,well,b,10,utst,f,n,NA,43,74,2,b,1
6/14/96,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/14/96,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/9/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/9/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/9/96,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/9/96,uta stansburiana,side-blotched lizard,g,basn,b,2,utst,m,n,6,27,71,1,w,0
8/9/96,cnemidophorus inornatus,little striped,g,basn,b,5,cnin,f,n,1,58,193,4,w,0
8/9/96,cnemidophorus inornatus,little striped,g,ibpe,c,12,cnin,f,n,2,57,155,4,b,0
8/9/96,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/9/96,phrynosoma cornutum,texas horned,m,nort,c,4,phco,j,n,1,24,35,1,w,0
8/9/96,uta stansburiana,side-blotched lizard,m,nort,c,8,utst,f,n,11,44,110,1,b,1
8/9/96,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,10,29,34,1,b,0
8/9/96,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,9,30,79,1,w,0
8/9/96,sceloporus undulatus,eastern fence,m,well,b,6,scun,m,n,8,23,55,1,w,0
8/9/96,sceloporus undulatus,eastern fence,m,well,b,11,scun,m,n,7,26,66,1,w,0
8/9/96,unknown lizard,unknown,t,east,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/9/96,sceloporus undulatus,eastern fence,t,east,b,7,scun,f,n,3,57,143,7,w,0
8/13/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/13/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/13/96,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/13/96,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,NA,NA,NA,NA,NA,NA,NA,1
8/13/96,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/13/96,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/13/96,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,NA,r,10,NA,NA,NA,b,0
8/13/96,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,m,n,16,35,98,2,w,0
8/13/96,uta stansburiana,side-blotched lizard,m,well,b,2,utst,m,n,14,22,55,1,w,0
8/13/96,uta stansburiana,side-blotched lizard,m,well,b,2,utst,f,n,15,23,55,1,w,0
8/13/96,uta stansburiana,side-blotched lizard,m,well,b,12,utst,m,n,12,36,85,1,b,1
8/13/96,uta stansburiana,side-blotched lizard,m,well,b,16,utst,m,n,13,34,93,1,w,0
8/13/96,uta stansburiana,side-blotched lizard,t,east,b,5,utst,m,n,17,21,57,1,w,0
8/16/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/16/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/16/96,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/16/96,cnemidophorus inornatus,little striped,g,basn,b,11,cnin,j,n,3,33,98,1,w,0
8/16/96,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,f,n,4,53,193,6,w,0
8/16/96,uta stansburiana,side-blotched lizard,g,ibpe,c,9,utst,m,n,18,35,93,1,w,0
8/16/96,cnemidophorus uniparens,desert grassland,g,summ,a,3,cnun,f,n,1,33,108,1,w,0
8/16/96,cnemidophorus uniparens,desert grassland,g,summ,a,12,cnun,NA,n,NA,NA,NA,NA,NA,1
8/16/96,uta stansburiana,side-blotched lizard,m,nort,c,5,utst,m,n,19,22,55,1,w,0
8/16/96,uta stansburiana,side-blotched lizard,m,nort,c,10,utst,j,n,20,24,59,1,w,0
8/16/96,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/16/96,unknown lizard,unknown,m,well,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/16/96,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/16/96,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/15/96,uta stansburiana,side-blotched lizard,c,cali,a,2,utst,m,n,6,51,147,5,w,1
11/15/96,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,1,42,108,3,w,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,3,54,149,6,w,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,f,n,2,32,83,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,11,utst,m,n,4,40,109,2,b,0
11/15/96,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,m,n,5,42,117,3,w,0
11/15/96,uta stansburiana,side-blotched lizard,g,basn,b,8,utst,f,n,7,39,103,2,w,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,m,n,8,45,128,4,b,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,5,utst,m,n,10,46,127,4,b,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,f,n,9,36,89,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,m,n,11,51,81,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,12,49,126,5,b,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,13,44,101,3,b,0
11/15/96,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,14,46,131,4,w,0
11/15/96,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/15/96,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/15/96,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,f,n,23,38,100,1,w,0
11/15/96,sceloporus undulatus,eastern fence,m,rabb,a,4,scun,f,n,1,33,90,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,f,n,21,40,91,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,22,41,107,2,b,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,15,36,100,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,5,utst,m,n,17,51,138,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,8,utst,f,n,16,41,111,2,w,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,11,utst,f,n,18,43,115,2,b,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,11,utst,m,n,19,46,123,3,w,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,15,utst,f,n,20,39,87,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,2,utst,f,n,30,49,133,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,2,utst,m,n,31,38,103,2,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,2,utst,f,n,32,35,94,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,29,46,126,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,6,utst,m,n,28,47,128,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,7,utst,m,n,27,45,115,3,b,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,26,47,114,4,b,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,25,38,91,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,15,utst,m,n,24,53,150,6,w,0
11/22/96,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/22/96,uta stansburiana,side-blotched lizard,c,grav,d,5,utst,m,n,NA,43,122,3,w,0
11/22/96,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,NA,42,121,3,w,0
11/22/96,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,f,n,NA,37,104,2,w,0
11/22/96,uta stansburiana,side-blotched lizard,c,sand,b,4,utst,m,n,NA,37,106,2,w,0
11/22/96,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,f,n,NA,40,110,3,w,0
11/22/96,uta stansburiana,side-blotched lizard,g,basn,b,9,utst,f,n,NA,47,124,4,w,0
11/22/96,unknown lizard,unknown,g,ibpe,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/22/96,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/22/96,uta stansburiana,side-blotched lizard,m,nort,c,5,utst,m,n,NA,40,110,2,w,0
11/22/96,uta stansburiana,side-blotched lizard,m,nort,c,14,utst,m,n,NA,49,135,4,w,0
11/22/96,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/22/96,uta stansburiana,side-blotched lizard,m,well,b,2,utst,m,n,NA,34,55,1,b,0
11/22/96,uta stansburiana,side-blotched lizard,m,well,b,6,utst,f,n,NA,31,83,1,w,0
11/22/96,uta stansburiana,side-blotched lizard,t,east,b,10,utst,m,n,NA,30,79,1,w,0
11/22/96,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,NA,38,101,2,w,0
3/14/97,uta stansburiana,side-blotched lizard,c,cali,a,7,utst,m,n,1,49,131,4,w,0
3/14/97,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,m,n,2,47,131,3,b,1
3/14/97,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,m,n,3,53,150,5,w,0
3/14/97,cophosuarus texanus,greater earless,c,cali,a,11,cote,m,n,1,33,69,1,w,1
3/14/97,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/14/97,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,5,49,124,4,b,0
3/14/97,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,4,48,128,4,b,0
3/14/97,uta stansburiana,side-blotched lizard,g,basn,b,3,utst,m,n,6,49,131,4,w,0
3/14/97,uta stansburiana,side-blotched lizard,g,basn,b,5,utst,m,n,7,50,117,5,b,0
3/14/97,uta stansburiana,side-blotched lizard,g,ibpe,c,2,utst,m,n,9,40,118,3,b,0
3/14/97,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/14/97,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/14/97,uta stansburiana,side-blotched lizard,m,rabb,a,10,utst,f,n,8,38,94,2,b,0
3/14/97,unknown lizard,unknown,m,well,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/14/97,uta stansburiana,side-blotched lizard,t,east,b,16,utst,m,n,10,51,91,5,b,0
3/14/97,uta stansburiana,side-blotched lizard,t,east,b,16,utst,m,n,11,46,119,3,b,0
3/14/97,uta stansburiana,side-blotched lizard,t,west,a,16,utst,f,n,12,50,125,5,b,0
3/21/97,cophosuarus texanus,greater earless,c,cali,a,11,cote,m,n,NA,41,92,3,w,0
3/21/97,uta stansburiana,side-blotched lizard,c,cali,a,3,utst,f,n,NA,45,114,4,w,0
3/21/97,uta stansburiana,side-blotched lizard,c,cali,a,8,utst,NA,NA,2,NA,NA,NA,NA,0
3/21/97,cophosuarus texanus,greater earless,c,cali,a,14,cote,NA,NA,1,NA,NA,NA,NA,0
3/21/97,uta stansburiana,side-blotched lizard,c,grav,d,7,utst,f,n,NA,48,108,4,b,0
3/21/97,cophosuarus texanus,greater earless,c,grav,d,10,cote,m,n,NA,36,77,2,w,0
3/21/97,uta stansburiana,side-blotched lizard,c,sand,c,4,utst,m,n,NA,51,75,4,b,0
3/21/97,uta stansburiana,side-blotched lizard,c,sand,c,8,utst,m,n,NA,50,138,5,w,0
3/21/97,uta stansburiana,side-blotched lizard,c,sand,c,14,utst,m,n,NA,49,132,4,w,0
3/21/97,cnemidophorus tessalatus,colorado checkered,g,basn,b,2,cnte,f,n,NA,145,151,2,w,0
3/21/97,uta stansburiana,side-blotched lizard,g,basn,b,5,utst,f,n,NA,47,125,4,b,0
3/21/97,cnemidophorus inornatus,little striped,g,basn,b,10,cnin,m,n,NA,45,105,2,b,0
3/21/97,cnemidophorus inornatus,little striped,g,basn,b,12,cnin,j,n,NA,35,118,1,w,0
3/21/97,cnemidophorus inornatus,little striped,g,ibpe,c,7,cnin,m,n,NA,53,168,4,w,0
3/21/97,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/97,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/97,uta stansburiana,side-blotched lizard,m,well,b,11,utst,f,n,NA,45,120,4,NA,1
3/21/97,uta stansburiana,side-blotched lizard,m,well,b,15,utst,m,n,NA,48,129,4,w,0
3/21/97,cnemidophorus inornatus,little striped,t,east,b,4,cnin,j,n,NA,41,105,2,b,0
3/21/97,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/9/97,cophosuarus texanus,greater earless,c,cali,a,16,cote,m,n,1,64,88,7,b,1
6/9/97,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/9/97,cnemidophorus tigrisatus,western whiptail,c,sand,b,5,cnti,NA,NA,NA,NA,NA,NA,w,1
6/9/97,cnemidophorus tigrisatus,western whiptail,c,sand,b,13,cnti,f,n,1,98,327,28,w,1
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,1,cnin,m,n,NA,52,174,3,w,1
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,m,n,10,60,189,5,w,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,m,n,11,50,124,4,b,1
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,3,cnin,f,n,9,52,176,4,w,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,4,cnin,f,n,6,53,73,4,w,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,4,cnin,m,n,NA,52,160,3,w,1
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,12,cnin,f,n,7,52,109,4,b,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,12,cnin,NA,n,NA,47,143,3,b,1
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,j,n,8,46,125,3,w,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,16,cnin,f,n,12,53,179,5,w,0
6/9/97,unknown lizard,unknown,g,ibpe,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/9/97,cnemidophorus uniparens,desert grassland,g,summ,a,5,cnun,f,n,NA,NA,NA,NA,b,1
6/9/97,uta stansburiana,side-blotched lizard,m,nort,c,4,utst,f,n,3,46,121,5,w,0
6/9/97,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/9/97,unknown lizard,unknown,m,well,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/9/97,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,1,43,113,3,w,0
6/9/97,cnemidophorus inornatus,little striped,t,east,b,5,cnin,m,n,4,52,170,5,w,0
6/9/97,uta stansburiana,side-blotched lizard,t,east,b,6,utst,m,n,2,48,130,6,w,1
6/9/97,cnemidophorus inornatus,little striped,t,east,b,15,cnin,m,n,5,56,190,6,b,0
6/9/97,cnemidophorus inornatus,little striped,t,west,a,7,cnin,m,n,1,55,190,5,w,0
6/9/97,cnemidophorus inornatus,little striped,t,west,a,10,cnin,f,n,2,49,90,3,b,0
6/9/97,cnemidophorus inornatus,little striped,t,west,a,15,cnin,m,n,3,53,183,4,w,1
6/12/97,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/12/97,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/12/97,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/12/97,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,j,n,14,45,156,2,w,0
6/12/97,uta stansburiana,side-blotched lizard,g,basn,b,11,utst,f,n,6,46,125,4,w,1
6/12/97,cnemidophorus inornatus,little striped,g,ibpe,c,12,cnin,NA,n,13,49,149,3,b,1
6/12/97,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/12/97,uta stansburiana,side-blotched lizard,m,nort,c,3,utst,NA,NA,3,NA,NA,NA,NA,1
6/12/97,uta stansburiana,side-blotched lizard,m,nort,c,12,utst,m,n,4,49,138,4,w,1
6/12/97,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,m,n,5,50,137,4,w,0
6/12/97,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/12/97,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/16/97,cnemidophorus inornatus,little striped,c,cali,a,14,cnin,j,n,17,49,163,2,w,1
6/16/97,cnemidophorus uniparens,desert grassland,c,grav,d,12,cnun,f,n,1,56,179,4,w,1
6/16/97,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/16/97,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,j,n,16,47,152,2,w,1
